"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","RatingCategorical"
"1022",2205,"intransitive","Experiment_1_participant_5",4723,"Participant_5_176.TextGrid","N","N","Unaccented","Simon",86,0.6809200104,3,10,0.0815086784,"I","V",0.0819689558,"S","C",0.0855690239,0,0,2.8453869992,"NoGlottalStop",0,14.6860128164,0.1634776343,0.5174423762,0.1634776343,0.6809200104,0.1634776343,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",3.16301438170991,"MidFreq","simply_decomposed"
"1023",2206,"intransitive","Experiment_1_participant_25",2707,"Participant_25_188.TextGrid","N","N","Accented","Lara",99,0.8911126029,3,10,0.0906672047,"I","V",0.0899847227,"t","C",0.1372507429,0.1386186697,0.0814128095,2.1338882192,"NoGlottalStop",0,11.2219263503,0.1806519274,0.7104606755,0.1806519274,0.8911126029,0.1806519274,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",3,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.87451243416097,"MidFreq","difficultly_decomposed"
"1024",2207,"intransitive","Experiment_1_participant_17",1404,"Participant_17_243.TextGrid","N","N","Accented","Mandy",161,0.8544990925,4,11,0.0739800577,"I","V",0.0484980378,"tS","C",0.0838440654,0,0,1.9093085105,"GlottalStop",0.0224142307,12.8730388324,0.1448923262,0.7096067663,0.1448923262,0.8320848618,0.1224780955,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",2,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.09499930367592,"MidFreq","simply_decomposed"
"1025",2208,"intransitive","Experiment_1_participant_32",4288,"Participant_32_71.TextGrid","N","N","Unaccented","Yannick",288,0.7915962098,4,11,0.0881938353,"I","V",0.0690429288,"t","C",0.1186982441,0.084873063,0,3.9165818289,"NoGlottalStop",0,13.8959735589,0.1572367641,0.6343594456,0.1572367641,0.7915962098,0.1572367641,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",2,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.29792211504176,"MidFreq","simply_decomposed"
"1026",2209,"intransitive","Experiment_1_participant_26",2842,"Participant_26_118.TextGrid","N","N","Unaccented","Viktoria",22,0.8434117063,4,11,0.1066329389,"I","V",0.0872274052,"t","C",0.0874936403,0,0,3.7415736961,"NoGlottalStop",0,13.0422662114,0.1938603441,0.6495513622,0.1938603441,0.8434117063,0.1938603441,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.40540497956276,"MidFreq","simply_decomposed"
"1027",2210,"intransitive","Experiment_1_participant_15",1038,"Participant_15_259.TextGrid","N","N","Accented","Simon",178,0.9034971385,4,12,0.07744703,"I","V",0.0550111279,"tS","C",0.115337128,0,0,1.7281678574,"GlottalStop",0.0312320484,13.2817244108,0.1636902062,0.7398069323,0.1636902062,0.8722650902,0.1324581579,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.31458997624104,"MidFreq","simply_decomposed"
"1028",2211,"intransitive","Experiment_1_participant_28",3366,"Participant_28_8.TextGrid","N","N","Accented","Viktoria",297,1.0458836451,4,11,0.0974945764,"I","V",0.1470388703,"tS","C",0.0920900243,0,0,2.1175132275,"NoGlottalStop",0,10.5174223264,0.2445334467,0.8013501984,0.2445334467,1.0458836451,0.2445334467,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,757.61,650.42,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",1.8890082706697,"MidFreq","simply_decomposed"
"1029",2212,"intransitive","Experiment_1_participant_21",2090,"Participant_21_incomplete_71.TextGrid","N","N","Accented","Simon",319,0.8492894936,4,11,0.0660419937,"I","V",0.0215666609,"S","C",0.0890435248,0.4413529856,0.2300748299,5.8393703122,"NoGlottalStop",0,12.9520029192,0.0876086546,0.761680839,0.0876086546,0.8492894936,0.0876086546,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",3,1571.09,1412.26,19,"Female","British. English","No - N/A","Britain. Essex. Southend-on-sea","Basic French","No","Psycghology (First year)","Anglia Ruskin University","No","No","No","No","No","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.54126207430219,"MidFreq","difficultly_decomposed"
"1030",2213,"intransitive","Experiment_1_participant_11",303,"Participant_11_279.TextGrid","N","N","Unaccented","Viktoria",200,0.7411077694,4,11,0.0932498982,"I","V",0.0326450375,"t","C",0.1234748205,0,0,4.2186312673,"NoGlottalStop",0,14.8426456365,0.1258949358,0.6152128337,0.1258949358,0.7411077694,0.1258949358,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","No Pause","No Pause",2.13339337565764,"MidFreq","simply_decomposed"
"1031",2214,"intransitive","Experiment_1_participant_24",2556,"Participant_24_235.TextGrid","N","N","Accented","Simon",152,1.0361708926,4,11,0.096398523,"I","V",0.0828002676,"tS","C",0.1324398297,0.5391473923,0.3024836803,3.1778911565,"NoGlottalStop",0,10.6160094619,0.1791987906,0.856972102,0.1791987906,1.0361708926,0.1791987906,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.25869635019389,"MidFreq","simply_decomposed"
"1032",2215,"intransitive","Experiment_1_participant_2",3681,"Participant_2_279.TextGrid","N","N","Accented","Yannick",200,0.8974829242,4,11,0.0853912449,"I","V",0.0383990112,"tS","C",0.1564408316,0.1234085238,0.0718656016,1.906162673,"NoGlottalStop",0,12.2565006007,0.1237902561,0.7736926682,0.1237902561,0.8974829242,0.1237902561,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",NA,NA,NA,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",2.09845678790081,"MidFreq",NA
"1033",2216,"intransitive","Experiment_1_participant_23",2323,"Participant_23_160.TextGrid","N","N","Accented","Viktoria",69,0.9730102411,4,12,0.1040283105,"I","V",0.067048724,"tS","C",0.1707261831,0.2176408072,0.0600361811,2.2254075964,"NoGlottalStop",0,12.332860943,0.1710770345,0.8019332066,0.1710770345,0.9730102411,0.1710770345,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.79742354006103,"MidFreq","simply_decomposed"
"1034",2217,"intransitive","Experiment_1_participant_20",1866,"Participant_20_101.TextGrid","N","N","Accented","Viktoria",4,1.1641024187,4,11,0.1271581447,"I","V",0.0588425199,"tS","C",0.1866253771,0.2034036067,0.306781935,2.8490833505,"NoGlottalStop",0,9.449340387,0.1860006646,1.7277941199,0.1860006646,1.1641024187,0.1860006646,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",3,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","Pause",1.40396032966112,"MidFreq","difficultly_decomposed"
"1035",2218,"intransitive","Experiment_1_participant_14",768,"Participant_14_127.TextGrid","N","N","Unaccented","Lara",32,0.7648003652,4,11,0.0662905983,"I","V",0.0728593855,"tS","C",0.1151479347,0.048239391,0,4.5074904873,"NoGlottalStop",0,14.3828383209,0.1391499838,0.6256503814,0.1391499838,0.7648003652,0.1391499838,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",1,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",1.99667642679619,"MidFreq","simply_decomposed"
"1036",2219,"intransitive","Experiment_1_participant_19",1816,"Participant_19_35.TextGrid","N","N","Accented","Viktoria",248,0.7144318468,4,11,0.0544736395,"I","V",0.0599088246,"t","C",0.0876764419,0.0372008804,0,3.5423519778,"NoGlottalStop",0,15.3968500272,0.1143824641,0.6000493827,0.1143824641,0.7144318468,0.1143824641,"n#C","Neg",31,44,1,"TRANSITIVE",31,55,4,"unstressed","primary","transparent","bound",2,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",3.43398720448515,4.00733318523247,3.43398720448515,0.563636363636364,-0.573345980747325,NA,NA,NA,NA,NA,NA,"n",1,"word","Pause","No Pause",2.54068484905035,"MidFreq","simply_decomposed"
"1037",2220,"intrepid","Experiment_1_participant_11",341,"Participant_11_59.TextGrid","N","N","Accented","Viktoria",274,0.8855662513,3,8,0.0936271207,"I","V",0.0640813804,"tS","C",0.1470024074,0.1311743368,0.2221039845,2.5979330944,"NoGlottalStop",0,9.033767929,0.1577085011,0.7278577502,0.1577085011,0.8855662513,0.1577085011,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",4,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","accented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","Pause","Pause",1.53968553255749,"HighFreq","difficultly_decomposed"
"1038",2221,"intrepid","Experiment_1_participant_17",1477,"Participant_17_73.TextGrid","N","N","Accented","Mandy",290,0.6745460311,3,8,0.0936104696,"I","V",0.0702078522,"tS","C",0.1232078975,0.1252538732,0.2467254739,2.1293045224,"NoGlottalStop",0,11.8598281378,0.1638183218,0.5107277093,0.1638183218,0.6745460311,0.1638183218,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",3,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","accented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","Pause","Pause",1.87854764685865,"HighFreq","difficultly_decomposed"
"1039",2222,"intrepid","Experiment_1_participant_14",859,"Participant_14_267.TextGrid","N","N","Unaccented","Viktoria",187,0.649550626,3,8,0.0642848232,"I","V",0.0415047078,"t","C",0.1009107347,0,0.0597441585,4.628978647,"GlottalStop",0.1339197156,12.3162070502,0.2397092467,0.4098413794,0.2397092467,0.5156309104,0.105789531,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",2,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","unaccented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","No Pause","Pause",1.9442733886519,"HighFreq","simply_decomposed"
"1040",2223,"intrepid","Experiment_1_participant_21",2079,"Participant_21_incomplete_49.TextGrid","N","N","Accented","Simon",319,1.0304579513,3,9,0.0871233233,"I","V",0.0552096896,"tS","C",0.1705711293,0,0.2999327099,2.4632170752,"GlottalStop",0.33230305,8.733980837,0.4746360628,0.5558218885,0.4746360628,0.6981549013,0.1423330128,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",1,1571.09,1412.26,19,"Female","British. English","No - N/A","Britain. Essex. Southend-on-sea","Basic French","No","Psycghology (First year)","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","No Pause","Pause",1.62389260787144,"HighFreq","simply_decomposed"
"1041",2224,"intrepid","Experiment_1_participant_26",2875,"Participant_26_175.TextGrid","N","N","Unaccented","Viktoria",85,0.520010414,3,8,0.0892174648,"I","V",0.0467316704,"tS","C",0.1096236574,0,0,3.1490099311,"NoGlottalStop",0,15.384307283,0.1359491352,0.3840612788,0.1359491352,0.520010414,0.1359491352,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",4,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","No Pause","No Pause",2.85804116116463,"HighFreq","difficultly_decomposed"
"1042",2225,"intrepid","Experiment_1_participant_10",82,"Participant_10_23.TextGrid","N","N","Accented","Simon",146,0.7612654069,3,8,0.0847456799,"I","V",0.073222449,"S","C",0.1449428381,0,0,3.0049382716,"NoGlottalStop",0,10.5088185112,0.1579681289,0.603297278,0.1579681289,0.7612654069,0.1579681289,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","No Pause","No Pause",2.99506984388331,"HighFreq","simply_decomposed"
"1043",2226,"intrepid","Experiment_1_participant_23",2413,"Participant_23_300.TextGrid","N","N","Accented","Mandy",225,0.713445502,3,8,0.108075338,"I","V",0.0710950719,"tS","C",0.1086929114,0.1083839992,0.0351552954,1.8061143901,"NoGlottalStop",0,11.2131900436,0.17917041,0.5342750921,0.17917041,0.713445502,0.17917041,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",3,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","Pause","Pause",2.21469914747677,"HighFreq","difficultly_decomposed"
"1044",2227,"intrepid","Experiment_1_participant_15",1118,"Participant_15_94.TextGrid","N","N","Accented","Yannick",313,0.7174129747,3,8,0.0933768317,"I","V",0.068259625,"tS","C",0.1222279134,0.0843373773,0.1603505809,1.8658067285,"NoGlottalStop",0,11.1511783054,0.1616364567,0.555776518,0.1616364567,0.7174129747,0.1616364567,"n#C","Neg",130,733,86,"TREPID",130,2,3,"unstressed","primary","transparent","word",4,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","accented","Experiment_1",4.86753445045558,0.693147180559945,4.86753445045558,65,4.17438726989564,NA,NA,NA,NA,NA,NA,"n",3,"word","Pause","Pause",2.14384477175499,"HighFreq","difficultly_decomposed"
