"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","StressPattern"
"1267",2431,"measurable","Experiment_1_participant_25",2793,"Participant_25_54.TextGrid","N","N","Unaccented","Lara",269,0.6177169312,3,6,0.0973380128,NA,"V",0,"{","V",0.1177284313,0,0.097185941,3.0316886131,"NoGlottalStop",0,9.7131868932,NA,0.6177169312,0.2150664441,0.6177169312,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,97.3380128,"no pause","pause",2.96864261095641,"HighFreq","NA-primary"
"1268",2432,"measurable","Experiment_1_participant_8",5272,"Participant_8_148.TextGrid","N","N","Unaccented","Viktoria",55,0.486047871,3,6,0.0890028362,NA,"V",0,"{","V",0.0900461415,0,0,3.1509386818,"NoGlottalStop",0,12.3444630827,NA,0.486047871,0.1790489777,0.486047871,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,89.0028362,"no pause","no pause",2.85629169871966,"HighFreq","NA-primary"
"1269",2433,"measurable","Experiment_1_participant_23",2420,"Participant_23_311.TextGrid","N","N","Accented","Mandy",237,0.6830207779,3,7,0.1017637522,NA,"V",0,"eI","V",0.0898680365,0.2187875761,0.10199887,2.2296952972,"NoGlottalStop",0,10.2485901249,NA,0.6830207779,0.1916317886,0.6830207779,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,101.7637522,"pause","pause",1.79396709721867,"HighFreq","NA-primary"
"1270",2434,"measurable","Experiment_1_participant_10",133,"Participant_10_308.TextGrid","N","N","Accented","Yannick",233,0.5644188428,4,8,0.1146934712,NA,"V",0,"{","V",0.0763101415,0,0.2300141723,1.7021625176,"NoGlottalStop",0,14.173871234,NA,0.5644188428,0.1910036126,0.5644188428,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,114.6934712,"no pause","pause",2.34995187512405,"HighFreq","NA-primary"
"1271",2435,"measurable","Experiment_1_participant_3",4339,"Participant_3_15.TextGrid","N","N","Unaccented","Yannick",57,0.4732119284,3,7,0.0967748936,NA,"V",0,"E","V",0.0824110926,0,0,3.1123880441,"NoGlottalStop",0,14.7925265204,NA,0.4732119284,0.1791859862,0.4732119284,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"male","British English","no","Norfolk","Japanese - basic","no","English Language and English Language Teaching (Year 2)","Anglia Ruskin University","yes. for 1 year (with university)","yes","yes","yes","yes","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,96.7748936,"no pause","no pause",2.89167027776657,"HighFreq","NA-primary"
"1272",2436,"measurable","Experiment_1_participant_9",5484,"Participant_9_190.TextGrid","N","N","Accented","Lara",102,0.6367364732,3,7,0.1046822353,NA,"V",0,"{","V",0.088281756,0,0,1.9170141824,"NoGlottalStop",0,10.9935590223,NA,0.6367364732,0.1929639913,0.6367364732,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,104.6822353,"no pause","no pause",2.0865781989115,"HighFreq","NA-primary"
"1273",2437,"measurable","Experiment_1_participant_24",2583,"Participant_24_272.TextGrid","N","N","Accented","Simon",193,0.8410246599,4,9,0.1210985076,NA,"V",0,"{","V",0.1265261025,0.4142757937,0.1765759637,2.939324263,"NoGlottalStop",0,10.7012319965,NA,0.8410246599,0.2476246101,0.8410246599,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,121.0985076,"pause","pause",1.36085700048535,"HighFreq","NA-primary"
"1274",2438,"measurable","Experiment_1_participant_11",236,"Participant_11_182.TextGrid","N","N","Accented","Lara",93,0.6191960101,3,6,0.1029645144,NA,"V",0,"{","V",0.1536940596,0,0,3.9582913734,"NoGlottalStop",0,9.6899849195,NA,0.6191960101,0.256658574,0.6191960101,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,102.9645144,"no pause","no pause",2.27370831275349,"HighFreq","NA-primary"
"1275",2439,"measurable","Experiment_1_participant_16",1282,"Participant_16_63.TextGrid","N","N","Unaccented","Lara",279,0.6333916424,3,6,0.1080966124,NA,"V",0,"{","V",0.1025696815,0,0.1622504933,3.5811780195,"NoGlottalStop",0,9.4728120781,NA,0.6333916424,0.2106662939,0.6333916424,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,108.0966124,"no pause","pause",2.51313951749781,"HighFreq","NA-primary"
"1276",2440,"measurable","Experiment_1_participant_14",823,"Participant_14_213.TextGrid","N","N","Accented","Viktoria",128,0.6324765684,3,7,0.0929270597,NA,"V",0,"e","V",0.0922728418,0.0425820646,0.2434836411,2.1527044596,"NoGlottalStop",0,11.0676036863,NA,0.6324765684,0.1851999015,0.6324765684,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,92.9270597,"pause","pause",1.8581277992722,"HighFreq","NA-primary"
"1277",2441,"measurable","Experiment_1_participant_12",504,"Participant_12_299.TextGrid","N","N","Unaccented","Simon",222,0.5231398067,3,6,0.0796983326,NA,"V",0,"{","V",0.0957081266,0,0,3.1187204406,"NoGlottalStop",0,11.4692094216,NA,0.5231398067,0.1754064592,0.5231398067,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,79.6983326,"no pause","no pause",2.885798894584,"HighFreq","NA-primary"
"1278",2442,"measurable","Experiment_1_participant_15",1061,"Participant_15_297.TextGrid","N","N","Accented","Simon",220,0.6143441537,3,6,0.1357404371,NA,"V",0,"{","V",0.0963032688,0,0,1.6366213444,"NoGlottalStop",0,9.7665127335,NA,0.6143441537,0.2320437059,0.6143441537,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,135.7404371,"no pause","no pause",2.44405953379915,"HighFreq","NA-primary"
"1279",2443,"measurable","Experiment_1_participant_26",2894,"Participant_26_208.TextGrid","N","N","Unaccented","Viktoria",122,0.5128662816,3,6,0.0773547093,NA,"V",0,"{","V",0.0883345185,0,0,3.4598736801,"NoGlottalStop",0,11.6989558792,NA,0.5128662816,0.1656892278,0.5128662816,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,77.3547093,"no pause","no pause",2.60125103750605,"HighFreq","NA-primary"
"1280",2444,"measurable","Experiment_1_participant_13",704,"Participant_13_312.TextGrid","N","N","Unaccented","Lara",238,0.5051337476,3,6,0.0918653493,NA,"V",0,"{","V",0.0924946746,0,0.1301948845,2.659612113,"NoGlottalStop",0,11.8780422585,NA,0.5051337476,0.184360024,0.5051337476,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,91.8653493,"no pause","pause",3.38395210189058,"HighFreq","NA-primary"
"1281",2445,"measurable","Experiment_1_participant_27",3106,"Participant_27_248.TextGrid","N","N","Accented","Yannick",166,0.6100541905,4,8,0.0574510135,NA,"V",0,"E","V",0.0822949393,0.0913352353,0.1549717232,1.98327216,"NoGlottalStop",0,13.1135891279,NA,0.6100541905,0.1397459528,0.6100541905,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,57.4510135,"pause","pause",2.01686893038422,"HighFreq","NA-primary"
"1282",2446,"measurable","Experiment_1_participant_2",3698,"Participant_2_304.TextGrid","N","N","Unaccented","Yannick",229,0.49429709,3,7,0.0648040593,NA,"V",0,"{","V",0.0934080481,0,0,2.8096048042,"NoGlottalStop",0,14.1615237901,NA,0.49429709,0.1582121074,0.49429709,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,64.8040593,"no pause","no pause",3.2032974838832,"HighFreq","NA-primary"
"1283",2447,"measurable","Experiment_1_participant_20",1878,"Participant_20_122.TextGrid","N","N","Accented","Viktoria",27,0.8540419501,4,9,0.1693212396,NA,"V",0,"{","V",0.1437738651,0.7358956916,0.4192535903,3.4487112623,"NoGlottalStop",0,10.5381240334,NA,0.8540419501,0.3130951047,0.8540419501,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,169.3212396,"pause","pause",1.15985354985396,"HighFreq","NA-primary"
"1284",2448,"measurable","Experiment_1_participant_29",3429,"Participant_29_174.TextGrid","N","N","Accented","Mandy",84,0.9947241119,4,8,0.2115841796,NA,"V",0,"{","V",0.1441848159,0.3285260771,0.2348571558,3.0116179791,"NoGlottalStop",0,8.0424309661,NA,0.9947241119,0.3557689954,0.9947241119,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,61,"Female","British","no","UK","French medium","no","not currently","Leicester","yes","yes","yes","yes","yes","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,211.5841796,"pause","pause",1.3281897065827,"HighFreq","NA-primary"
"1285",2449,"measurable","Experiment_1_participant_32",4240,"Participant_32_279.TextGrid","N","N","Accented","Simon",200,0.8315123457,3,7,0.1010428275,NA,"V",0,"{","V",0.1065761733,0.2593888889,0.2008818342,2.409659324,"NoGlottalStop",0,8.4183957537,NA,0.8315123457,0.2076190008,0.8315123457,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,101.0428275,"pause","pause",1.65998569181973,"HighFreq","NA-primary"
"1286",2450,"measurable","Experiment_1_participant_18",1567,"Participant_18_22.TextGrid","N","N","Accented","Simon",135,0.7054687169,3,7,0.1486429366,NA,"V",0,"{","V",0.1042606924,0,0,4.7334195011,"NoGlottalStop",0,9.9224810856,NA,0.7054687169,0.252903629,0.7054687169,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,148.6429366,"no pause","no pause",1.90137383722455,"HighFreq","NA-primary"
"1287",2451,"measurable","Experiment_1_participant_5",4702,"Participant_5_142.TextGrid","N","N","Unaccented","Simon",49,0.5136655585,3,6,0.0947590869,NA,"V",0,"{","V",0.0782226631,0,0,2.7862773998,"NoGlottalStop",0,11.6807520015,NA,0.5136655585,0.17298175,0.5136655585,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,94.7590869,"no pause","no pause",3.23011628370026,"HighFreq","NA-primary"
"1288",2452,"measurable","Experiment_1_participant_17",1435,"Participant_17_286.TextGrid","N","N","Unaccented","Mandy",208,0.6318977992,4,7,0.083177117,NA,"V",0,"{","V",0.0850392913,0,0,3.2238996728,"NoGlottalStop",0,11.0777407493,NA,0.6318977992,0.1682164082,0.6318977992,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,83.177117,"no pause","no pause",2.79165014840036,"HighFreq","NA-primary"
"1289",2453,"measurable","Experiment_1_participant_22",2281,"Participant_22_90.TextGrid","N","N","Unaccented","Lara",309,0.5837813074,3,7,0.0642609884,NA,"V",0,"{","V",0.0909875725,0,0.0963202591,2.9549232514,"NoGlottalStop",0,11.9907916052,NA,0.5837813074,0.155248561,0.5837813074,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,64.2609884,"no pause","pause",3.04576438516159,"HighFreq","NA-primary"
"1290",2454,"measurable","Experiment_1_participant_28",3292,"Participant_28_244.TextGrid","N","N","Unaccented","Lara",162,0.5558328154,3,7,0.0886491448,NA,"V",0,"{","V",0.1094170946,0,0,3.1842796093,"NoGlottalStop",0,12.5937148837,NA,0.5558328154,0.1980662394,0.5558328154,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"Female","British English","No","Kent. England","Brazilian Portuguese. basic","No","Psychological and Behavioural Sciences. First Year","University of Cambridge","No","No","No","No","No","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,88.6491448,"no pause","no pause",2.82638496120586,"HighFreq","NA-primary"
"1291",2455,"measurable","Experiment_1_participant_6",5007,"Participant_6_38.TextGrid","N","N","Accented","Viktoria",251,0.6093269905,3,7,0.1067692324,NA,"V",0,"{","V",0.1023456585,0,0,1.6389314059,"NoGlottalStop",0,11.4880845738,NA,0.6093269905,0.2091148909,0.6093269905,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,106.7692324,"no pause","no pause",2.44061465025344,"HighFreq","NA-primary"
"1292",2456,"measurable","Experiment_1_participant_19",1723,"Participant_19_171.TextGrid","N","N","Unaccented","Lara",81,0.5802723083,3,6,0.0853481756,NA,"V",0,"{","V",0.099791042,0,0,3.8050172684,"NoGlottalStop",0,10.3399729985,NA,0.5802723083,0.1851392177,0.5802723083,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,85.3481756,"no pause","no pause",2.36529806966802,"HighFreq","NA-primary"
"1293",2457,"measurable","Experiment_1_participant_4",4585,"Participant_4_253.TextGrid","N","N","Accented","Mandy",172,0.6182504049,3,7,0.0862888277,NA,"V",0,"{","V",0.1294588237,0,0.1757120181,1.6204923482,"NoGlottalStop",0,11.3222732153,NA,0.6182504049,0.2157476514,0.6182504049,NA,"#mV",NA,277,1304,103,NA,277,15741,4,NA,"primary",NA,NA,NA,NA,NA,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",5.62401750618734,9.66402405235482,5.62401750618734,0.0175973572199987,-4.04000654616748,NA,NA,NA,NA,NA,NA,"m",NA,NA,86.2888277,"no pause","pause",2.46838561406544,"HighFreq","NA-primary"
