ItemID	item	PartofSpeech	Base	PartofSpeechBase	WordFormFreq	BaseFormFreq	WordLemmaFreq	BaseLemmaFreq	Speaker	Pos	Affix	AffixOrth	MorphBound	Consonant	NoCons	AbsDurCon	WordDur	PrecSeg	PrecSegVC	PrecSegDur	FollSeg	FollSegVC	FollSegDur	LocSpeech	PreSuf	SyllPhon	SyllAct	NoSegWord	DeletionMorph	DeviantPronun	PauseMorph	BaseFormFreqAllCoca	WordFormFreqAllCoca	AffixStressLongman	AdjSyllStressLongman	AffixStress	AdjSyllStress	WordLemmaFreqAllCoca	BaseLemmaFreqAllCoca	al	SearchName
141	Kelly	pn	NA	NA	3729	NA	3766	NA	246	M	NA	ly	n	l	2	0.0499054653	0.3206795559	E	V	0.083603294	i	V	0.0974295382	12.4735110991	finalNoMorph	2	2	4	N	N	N	NA	14041	u	p	u	p	14082	31671	NA	lly
151	Holy	a	NA	NA	1686	NA	1784	NA	39	M	NA	ly	n	l	1	0.0194303764	0.23	Q	V	0.086952272	i	V	0.0644836331	17.3913043478	finalNoMorph	2	2	4	N	Y	N	NA	14780	u	p	u	p	15219	31671	NA	ly
155	roly-poly	n	NA	NA	1	NA	0	NA	56	M	NA	ly	n	l	1	0.0310722494	0.6516968174	@U	V	0.139801237	i	V	0.0637593174	12.2756468749	finalNoMorph	4	4	8	N	N	N	NA	75	u	p	u	p	22	31671	NA	ly
162	assembly	n	NA	NA	1209	NA	1240	NA	52	M	NA	ly	n	l	1	0.0402083333	0.35	m	C	0.078380182	I	V	0.0464791667	17.1428571429	finalNoMorph	3	3	6	N	N	N	NA	11597	u	p	u	p	12591	31671	NA	ly
170	Sally	pn	NA	NA	744	NA	742	NA	31	M	NA	ly	n	l	2	0.0414075622	0.4388168225	E	V	0.142280814	I	V	0.1066996951	9.1154208197	finalNoMorph	2	2	4	N	N	N	NA	6384	u	p	u	p	6267	31671	NA	lly
171	Billy	pn	NA	NA	2506	NA	2492	NA	31	M	NA	ly	n	l	2	0.0428706564	0.2	I	V	0.037942407	i	V	0.0604553571	20	finalNoMorph	2	2	4	N	N	N	NA	14169	u	p	u	p	13989	31671	NA	lly
175	monopoly	n	NA	NA	492	NA	556	NA	39	M	NA	ly	n	l	1	0.0475863636	0.57	p	C	0.090942544	i	V	0.0975511364	12.2807017544	finalNoMorph	4	3	7	N	N	N	NA	3482	u	u	u	u	4137	31671	NA	ly
188	rally	v	NA	NA	2262	NA	1375	NA	14	M	NA	ly	n	l	2	0.0152239367	0.2956060284	{	V	0.146339949	I	V	0.0916685284	13.5315237713	finalNoMorph	2	2	4	N	N	N	NA	6759	u	p	u	p	4797	31671	NA	lly
195	belly	n	NA	NA	517	NA	553	NA	45	M	NA	ly	n	l	2	0.0376222384	0.3131295169	E	V	0.11270822	i	V	0.1253670169	12.7742668266	finalNoMorph	2	2	4	N	N	N	NA	7888	u	p	u	p	8644	31671	NA	lly
202	jelly	n	NA	NA	253	NA	258	NA	4	M	NA	ly	n	l	2	0.0336459964	0.31	E	V	0.08997638	I	V	0.1083860759	16.1290322581	finalNoMorph	2	2	5	N	N	N	NA	2599	u	p	u	p	2770	31671	NA	lly
204	Emily	pn	NA	NA	992	NA	1019	NA	12	P	NA	ly	n	l	1	0.0475859775	0.2918639471	@	V	0.020269736	I	V	0.0768890781	17.1312697227	finalNoMorph	2	3	5	N	N	N	NA	7353	u	u	u	u	7349	31671	NA	ly
304	Connally	pn	NA	NA	58	NA	53	NA	72	M	NA	ly	n	l	2	0.0799065126	0.4130625	V	V	0.118397059	i	V	0.0596339286	9.6837645635	finalNoMorph	3	2	4	N	N	N	NA	365	NA	NA	NA	NA	264	31671	NA	lly
311	Dolly	pn	NA	NA	346	NA	286	NA	298	M	NA	ly	n	l	2	0.039104207	0.2434583333	Q	V	0.114493114	i	V	0.0523505952	16.429916139	finalNoMorph	2	2	4	N	N	N	NA	2493	u	p	u	p	1755	31671	NA	lly
335	lily	n	NA	NA	276	NA	335	NA	105	P	NA	ly	n	l	1	0.068547043	0.2519264706	I	V	0.088133333	i	V	0.0632960942	15.877648707	finalNoMorph	2	2	4	N	N	N	NA	6218	u	p	u	p	7451	31671	NA	ly
337	Wally	pn	NA	NA	214	NA	203	NA	101	M	NA	ly	n	l	2	0.0244813133	0.230375	Q	V	0.123413026	i	V	0.0452519841	17.3629951167	finalNoMorph	2	2	4	N	N	N	NA	1901	u	p	u	p	1866	31671	NA	lly
394	Beverly	pn	NA	NA	1090	NA	1088	NA	319	M	NA	ly	n	l	1	0.0448588931	0.4567347074	@	V	0.053559122	i	V	0.1278791927	13.1367288322	finalNoMorph	3	3	6	N	N	N	NA	5009	u	u	u	u	5006	31671	NA	ly
403	Willy	pn	NA	NA	181	NA	170	NA	40	M	NA	ly	n	l	2	0.0531473214	0.2521730769	@	V	0.069508929	i	V	0.0839543269	15.8621215588	finalNoMorph	2	2	4	N	N	N	NA	1993	u	p	u	p	1967	31671	NA	lly
500	Molly	pn	NA	NA	696	NA	715	NA	3	M	NA	ly	n	l	2	0.0498387681	0.3210625	O	V	0.099591929	eI	V	0.0754375	12.4586334436	finalNoMorph	2	2	4	N	N	N	NA	5629	u	p	u	p	5652	31671	NA	lly
506	Carly	pn	NA	NA	226	NA	195	NA	359	M	NA	ly	n	l	1	0.0675	0.2911875	A	V	0.06825	i	V	0.0619375	13.736853402	finalNoMorph	2	2	4	N	N	N	NA	880	NA	NA	u	p	610	31671	NA	ly
512	dilly	a	NA	NA	165	NA	10	NA	124	M	NA	ly	n	l	2	0.0605	0.3023125	I	V	0.09325	I	V	0.1100625	13.2313417407	finalNoMorph	2	2	4	N	N	N	NA	315	u	p	u	p	23	31671	NA	lly
595	Grisly	pn	NA	NA	123	NA	0	NA	135	M	NA	ly	n	l	1	0.02971875	0.4231984143	s	C	0.094708333	eI	V	0.13321875	14.1777468847	finalNoMorph	2	2	6	N	N	N	NA	694	u	p	u	p	0	31671	NA	ly
610	grizzly	n	NA	NA	184	NA	70	NA	160	M	NA	ly	n	l	1	0.0263846154	0.3695625	z	z	0.082	I	V	0.0758028846	16.2354134957	finalNoMorph	2	2	6	N	N	N	NA	1628	u	p	u	p	1436	31671	NA	ly
627	unlikely	a	NA	NA	1845	NA	1855	NA	141	M	NA	ly	n	l	1	0.01973364	0.436509434	k	C	0.107689437	I	V	0.0601875	16.0363086233	finalNoMorph	3	3	7	N	N	N	NA	12928	u	p	u	p	13022	31671	NA	ly
706	jolly	a	NA	NA	139	NA	121	NA	176	M	NA	ly	n	l	2	0.0480199047	0.289625	A	V	0.119258361	I	V	0.0591550325	13.8109624514	finalNoMorph	2	2	4	N	N	N	NA	1116	u	p	u	p	996	31671	NA	lly
741	Rockabilly	pn	NA	NA	32	NA	3	NA	442	P	NA	ly	n	l	2	0.0906369195	0.8295576923	i	V	0.13204299	I	V	0.2337332261	9.6436933491	finalNoMorph	4	4	8	N	N	N	NA	175	u	s	u	s	11	31671	NA	lly
743	Poly	pn	NA	NA	40	NA	0	NA	136	M	NA	ly	n	l	1	0.0566891611	0.42	Q	V	0.123503409	I	V	0.1109199298	9.5238095238	finalNoMorph	2	2	4	N	N	N	NA	627	u	p	u	p	4	31671	NA	ly
810	unholy	a	NA	NA	43	NA	43	NA	477	M	NA	ly	n	l	1	0.043625	0.5043542263	O	V	0.124025	I	V	0.09225	11.8964007586	finalNoMorph	3	3	6	N	N	N	NA	443	u	p	u	p	443	31671	NA	ly
814	Polly	pn	NA	NA	325	NA	323	NA	481	M	NA	ly	n	l	2	0.0417253185	0.4268236465	O	V	0.199869427	I	V	0.1563817675	9.3715520047	finalNoMorph	2	2	4	N	N	N	NA	1534	u	p	u	p	1530	31671	NA	lly
923	family	n	NA	NA	47261	NA	60066	NA	89	M	NA	ly	n	l	1	0.0346833333	0.2350818036	m	C	0.028435088	I	V	0.0439484703	21.2691919306	finalNoMorph	3	2	5	N	N	N	NA	209042	u	p	u	p	265707	31671	NA	ly
925	only	adv	NA	NA	79689	NA	55904	NA	72	M	NA	ly	n	l	1	0.0740493828	0.1865469651	O	V	0.075609465	I	V	0.0368881172	16.0817411198	finalNoMorph	2	2	3	C	N	N	NA	533505	u	p	u	p	406589	31671	NA	ly
63	oily	a	oil	n	61	13325	61	13417	55	E	y	ly	y	l	1	0.023254306	0.4704913823	@	V	0.055886612	i	V	0.2210731785	8.5017497682	suffix	2	3	4	N	N	N	81957	1291	u	p	u	p	1332	84849	NA	ly
368	measly	adv	measl	a	20	0	0	0	52	M	y	ly	y	l	1	0.01590625	0.3055140332	z	z	0.033057827	I	V	0.0545883027	16.3658603434	suffix	2	2	5	N	N	N	16	248	u	p	u	p	0	0	NA	ly
501	freckly	a	freckl	a	0	3	0	0	3	M	y	ly	y	l	1	0.014875	0.4748125	k	C	0.1005	I	V	0.077375	12.6365670659	suffix	2	2	6	N	N	N	4	19	NA	NA	u	p	0	0	NA	ly
712	girly	a	girl	n	31	12541	25	20947	431	P	y	ly	y	l	1	0.0725564059	0.344318314	r	C	0.030400899	I	V	0.0620607094	14.5214465725	suffix	2	2	5	N	N	N	70280	249	u	p	u	p	195	121885	NA	ly
2	under	p	NA	NA	32828	NA	27897	NA	17	M	NA	un	n	n	1	0.0405	0.1428973449	a	V	0.072209845	a	V	0.0301875	20.9940919664	initialNoMorph	2	2	3	N	N	N	NA	200079	p	u	p	u	176440	31671	NA	unC
3	understand	v	NA	NA	28583	NA	34114	NA	17	M	NA	un	n	n	1	0.0514920092	0.4280839756	a	V	0.054089382	@	V	0.032521269	16.3519318619	prefix	3	3	7	N	N	N	NA	90479	s	u	s	u	131399	31671	NA	unC
8	until	p	NA	NA	25280	NA	5739	NA	26	M	NA	un	n	n	1	0.0415	0.25	@	V	0.0415	t	C	0.1271492904	16	initialNoMorph	2	2	4	C	N	N	NA	185176	u	p	u	p	29328	31671	NA	unC
23	understandable	a	NA	NA	543	NA	543	NA	77	P	NA	un	n	n	1	0.0406033336	0.838125	A	V	0.083259671	d	C	0.0162873035	15.5108128262	prefix	5	5	13	N	N	N	NA	2959	s	u	s	u	2959	31671	NA	unC
43	underclass	n	NA	NA	100	NA	101	NA	18	M	NA	un	n	n	1	0.0471974279	0.671900719	A	V	0.08225921	d	C	0.0465228696	11.9065209689	prefix	3	3	8	N	N	N	NA	698	p	u	p	u	718	31671	NA	unC
72	underground	adv	NA	NA	1326	NA	549	NA	25	E	NA	un	n	n	1	0.0647270635	0.4641814014	a	V	0.019766838	d	C	0.0080569315	15.080311231	prefix	3	3	7	N	N	N	NA	8689	p	u	p	u	2618	31671	NA	unC
84	underwear	n	NA	NA	596	NA	601	NA	65	M	NA	un	n	n	1	0.0492542692	0.4231535213	a	V	0.066866904	d	C	0.0545460502	16.542459528	prefix	3	3	7	N	N	N	NA	3503	p	u	p	u	3511	31671	NA	unC
92	undergrad	n	NA	NA	25	NA	36	NA	87	P	NA	un	n	n	1	0.0367815747	0.59675	a	V	0.095619318	d	C	0.0313583727	13.4059488898	prefix	3	3	8	N	N	N	NA	150	p	u	p	u	252	31671	NA	unC
119	underestimated	v	NA	NA	268	NA	685	NA	237	M	NA	un	n	n	1	0.0209405317	0.66	V	V	0.049793843	d	C	0.042447695	19.696969697	initialNoMorph	6	5	13	N	N	N	NA	1534	s	u	s	u	0	31671	NA	unC
130	undergrads	n	NA	NA	10	NA	36	NA	36	M	NA	un	n	n	1	0.0581794512	0.803625	Q	V	0.1146875	d	C	0.0414781592	11.1992533831	initialNoMorph	3	3	9	N	N	N	NA	105	p	u	p	u	4	31671	NA	unC
131	undergraduates	n	NA	NA	29	NA	172	NA	57	M	NA	un	n	n	1	0.0346681183	0.6436766885	@	V	0.077472002	d	C	0.0403480443	18.6428997877	initialNoMorph	4	5	12	N	N	N	NA	1507	s	u	s	u	4	31671	NA	unC
149	unto	p	NA	NA	207	NA	206	NA	39	M	NA	un	n	n	1	0.0552375	0.21	a	V	0.0919375	t	C	0.062825	14.2857142857	prefix	2	2	3	N	N	N	NA	1657	p	u	p	u	1657	31671	NA	unC
157	undertaking	n	NA	NA	273	NA	191	NA	77	M	NA	un	n	n	1	0.035675	0.55225	V	V	0.0830125	d	C	0.0248914394	18.1077410593	initialNoMorph	4	4	10	N	N	N	NA	2179	s	u	s	u	1741	31671	NA	unC
160	understandably	adv	NA	NA	255	NA	255	NA	254	M	NA	un	n	n	1	0.0578439533	0.90675	V	V	0.1264375	d	C	0.012719922	15.4397573752	initialNoMorph	5	5	14	N	N	N	NA	1480	s	u	s	u	1480	31671	NA	unC
187	underdog	n	NA	NA	193	NA	232	NA	15	M	NA	un	n	n	1	0.0335660428	0.33238979	I	V	0.041046457	d	C	0.0199980809	21.0596119712	initialNoMorph	3	3	7	N	N	N	NA	901	p	u	p	u	1135	31671	NA	unC
199	underway	adv	NA	NA	979	NA	978	NA	267	M	NA	un	n	n	1	0.0411480761	0.49	V	V	0.078664424	d	C	0.0167292399	14.2857142857	initialNoMorph	3	3	7	N	N	N	NA	2861	NA	NA	s	u	2861	31671	NA	unC
214	underlying	a	NA	NA	861	NA	752	NA	14	M	NA	un	n	n	1	0.0421422491	0.586375	A	V	0.114878584	d	C	0.0450687337	13.6431464507	initialNoMorph	4	3	8	N	N	N	NA	8931	s	u	s	u	6956	31671	NA	unC
221	understands	v	NA	NA	1757	NA	34114	NA	18	M	NA	un	n	n	1	0.0380725148	0.4607819858	V	V	0.039125404	@	V	0.0359514791	17.3617898407	initialNoMorph	3	3	8	N	N	N	NA	6649	s	u	s	u	0	31671	NA	unC
249	underwater	a	NA	NA	586	NA	262	NA	46	M	NA	un	n	n	1	0.064983631	0.4755461066	A	V	0.082108607	3	V	0.0365620076	14.719918644	initialNoMorph	4	4	7	N	N	N	NA	3735	s	u	s	u	2053	31671	NA	unC
375	underpaid	v	NA	NA	67	NA	65	NA	117	M	NA	un	n	n	1	0.0792812308	0.7769375	V	V	0.064025893	d	C	0.035165334	10.2968385488	prefix	3	3	8	N	N	N	NA	416	s	u	s	u	0	31671	NA	unC
376	underestimate	v	NA	NA	333	NA	685	NA	110	M	NA	un	n	n	1	0.0605436247	0.8478782154	V	V	0.076191605	d	C	0.0133771628	14.1529759599	prefix	5	5	12	N	N	N	NA	1549	s	u	s	u	3505	31671	NA	unC
411	undertow	n	NA	NA	21	NA	21	NA	325	M	NA	un	n	n	1	0.0366121795	0.4992986111	V	V	0.055373932	d	C	0.0144713542	12.0168569799	initialNoMorph	3	3	6	N	N	N	NA	233	p	u	p	u	243	31671	NA	unC
420	underpinnings	n	NA	NA	49	NA	73	NA	117	M	NA	un	n	n	1	0.0526501225	0.8535318966	V	V	0.083681774	d	C	0.0185742754	12.8876261619	initialNoMorph	4	4	11	N	N	N	NA	686	s	u	s	u	1	31671	NA	unC
451	undercarriage	n	NA	NA	7	NA	8	NA	338	M	NA	un	n	n	1	0.0586186484	0.6170635118	V	V	0.064382256	@	V	0.0363783073	12.9646298098	prefix	4	3	8	N	N	N	NA	101	p	u	p	u	105	31671	NA	unC
467	underachievers	n	NA	NA	2	NA	0	NA	36	P	NA	un	n	n	1	0.06925	1.115375	A	V	0.0835	d	C	0.026	11.6552728903	initialNoMorph	5	5	13	N	N	N	NA	283	s	u	s	u	11	31671	NA	unC
478	underclassmen	n	NA	NA	7	NA	8	NA	121	M	NA	un	n	n	1	0.054375	0.8387291667	V	V	0.091291667	d	C	0.007125	14.307359845	initialNoMorph	4	4	12	N	N	N	NA	149	NA	NA	s	u	149	31671	NA	unC
490	undercoat	n	NA	NA	1	NA	1	NA	71	M	NA	un	n	n	1	0.08868757	0.9447410714	V	V	0.113522802	d	C	0.0274818979	8.4679286653	initialNoMorph	3	3	8	N	N	N	NA	35	p	u	p	u	36	31671	NA	unC
496	undermine	v	NA	NA	629	NA	1234	NA	121	M	NA	un	n	n	1	0.0644857975	0.712619877	A	V	0.14042158	d	C	0.0137614865	11.2261813874	initialNoMorph	3	3	8	N	N	N	NA	3787	s	u	s	u	8412	31671	NA	unC
510	undertaken	v	NA	NA	229	NA	667	NA	124	M	NA	un	n	n	1	0.04475	0.8258125	A	V	0.097625	d	C	0.0349239546	12.1092863089	initialNoMorph	4	4	10	N	N	N	NA	3222	s	u	s	u	0	31671	NA	unC
514	underpass	n	NA	NA	8	NA	9	NA	122	M	NA	un	n	n	1	0.0638796899	0.76	A	V	0.12880781	d	C	0.0195	9.2105263158	initialNoMorph	3	3	7	N	N	N	NA	117	p	u	p	u	144	31671	NA	unC
526	underrated	a	NA	NA	49	NA	27	NA	53	M	NA	un	n	n	1	0.0481723849	0.610997093	V	V	0.101378449	d	C	0.0326784896	14.7300209817	initialNoMorph	4	4	9	N	N	N	NA	593	s	u	s	u	419	31671	NA	unC
550	undergoing	v	NA	NA	326	NA	1096	NA	125	M	NA	un	n	n	1	0.048625	0.5074375	A	V	0.075375	d	C	0.02425	21.6775464959	initialNoMorph	4	4	11	N	N	N	NA	2551	NA	NA	p	u	0	31671	NA	unC
561	underhanded	a	NA	NA	30	NA	30	NA	124	M	NA	un	n	n	1	0.0606348684	1.1232744401	A	V	0.114369498	d	C	0.0350096774	9.7927982754	initialNoMorph	4	4	11	N	N	N	NA	173	s	u	s	u	173	31671	NA	unC
591	underweight	a	NA	NA	25	NA	25	NA	391	P	NA	un	n	n	1	0.0533125	0.51	V	V	0.066875	d	C	0.0146875	13.7254901961	initialNoMorph	3	3	7	N	N	N	NA	241	s	u	s	u	241	31671	NA	unC
644	undertook	v	NA	NA	61	NA	667	NA	162	M	NA	un	n	n	1	0.0401397059	0.6570625	V	V	0.090922794	d	C	0.08475	12.1754018834	initialNoMorph	3	3	8	N	N	N	NA	1020	s	u	s	u	0	31671	NA	unC
648	understaffed	a	NA	NA	48	NA	49	NA	407	M	NA	un	n	n	1	0.0457283203	0.5841875	V	V	0.089817977	d	C	0.0733912028	15.4060126244	initialNoMorph	3	3	9	N	N	N	NA	307	s	u	s	u	317	31671	NA	unC
649	undergraduate-s	n+gen	NA	NA	NA	NA	NA	NA	168	M	NA	un	n	n	1	0.045875	0.6411875	V	V	0.061125	d	C	0.0099829154	17.1556681938	initialNoMorph	4	5	11	N	N	N	NA	0	s	u	s	u	31671	31671	NA	unC
686	underdrive	n	NA	NA	0	NA	0	NA	176	M	NA	un	n	n	1	0.09775	0.824425	V	V	0.0983	d	C	0.0157920918	9.7037329048	prefix	3	3	8	N	N	N	NA	1	NA	NA	p	u	0	31671	NA	unC
693	undergone	v	NA	NA	163	NA	1096	NA	155	M	NA	un	n	n	1	0.0892708333	0.6070375	V	V	0.0906875	@	V	0.0672632576	9.8840681177	initialNoMorph	3	3	6	N	N	N	NA	2023	s	u	s	u	0	31671	NA	unC
695	underspin	n	NA	NA	0	NA	0	NA	427	M	NA	un	n	n	1	0.0542943878	0.3339861111	V	V	0.062411111	d	C	0.0095187075	23.9530918618	initialNoMorph	3	3	8	N	N	N	NA	1	NA	NA	p	u	1	31671	NA	unC
716	underwrites	v	NA	NA	3	NA	89	NA	433	M	NA	un	n	n	1	0.0574988363	0.4770208333	V	V	0.071870482	d	C	0.0224930322	16.7707559942	initialNoMorph	3	3	8	N	N	N	NA	82	s	u	s	u	0	31671	NA	unC
729	underdeveloped	a	NA	NA	42	NA	43	NA	436	M	NA	un	n	n	1	0.0358762567	0.655775	V	V	0.12158769	@	V	0.0808735533	13.724219435	initialNoMorph	5	4	9	N	N	N	NA	589	p	u	p	u	600	31671	NA	unC
791	understated	v	NA	NA	80	NA	102	NA	465	M	NA	un	n	n	1	0.0612137681	0.5476907233	V	V	0.071301955	d	C	0.01575	18.2584797863	initialNoMorph	4	4	10	N	N	N	NA	1031	s	u	s	u	0	31671	NA	unC
792	understates	v	NA	NA	9	NA	102	NA	465	M	NA	un	n	n	1	0.0564722222	0.57359375	V	V	0.081913194	d	C	0.0156458333	15.6905475347	initialNoMorph	3	3	9	N	N	N	NA	103	s	u	s	u	0	31671	NA	unC
822	underwriting	n	NA	NA	57	NA	48	NA	488	P	NA	un	n	n	1	0.0755	0.608125	V	V	0.08625	d	C	0.034	14.7995889003	initialNoMorph	4	4	9	N	N	N	NA	533	NA	NA	p	u	452	31671	NA	unC
901	underline	n	NA	NA	107	NA	9	NA	537	M	NA	un	n	n	1	0.08	0.637875	V	V	0.094375	@	V	0.059625	9.4062316285	initialNoMorph	3	3	6	N	N	N	NA	534	p	u	p	u	34	31671	NA	unC
916	understood	v	NA	NA	2665	NA	34114	NA	21	M	NA	un	n	n	1	0.0593066282	0.7885625	V	V	0.097880872	@	V	0.074625	8.8769121027	initialNoMorph	3	3	7	N	N	N	NA	23305	s	u	s	u	0	31671	NA	unC
918	unless	c	NA	NA	6483	NA	6479	NA	21	M	NA	un	n	n	1	0.0321420502	0.335125	V	V	0.054058413	l	C	0.0422517084	14.9198060425	initialNoMorph	2	2	5	M	N	N	NA	29977	u	p	u	p	29977	31671	NA	unC
14	uncontrolled	a	controlled	a	107	1844	107	379	57	M	unNeg	un	y	n	1	0.1130670918	0.6509783704	A	V	0.106020408	k	C	0.0977499377	12.2891947932	prefix	4	3	8	N	N	N	13505	922	NA	NA	s	u	922	2853	NA	unC
35	unair-conditioned	a	air-conditioned	a	0	41	0	40	49	M	unNeg	un	y	n	1	0.0483893869	0.838375	A	V	0.157481566	e	V	0.0983917535	13.1206202475	prefix	6	5	11	N	N	N	702	4	NA	NA	d	p	4	677	NA	unV
36	unusually	adv	usually	adv	311	7434	311	7428	50	M	unNeg	un	y	n	1	0.0458026005	0.65	A	V	0.063177983	j	C	0.0743937022	12.3076923077	prefix	4	4	8	N	N	N	56985	3487	u	p	d	p	3487	56985	NA	unV
59	unfit	a	fit	a	184	3992	173	1136	25	E	unNeg	un	y	n	1	0.0685073808	0.651875	A	V	0.15615625	f	C	0.1266707219	6.1361457335	prefix	2	2	4	N	N	N	32220	959	d	p	d	p	901	9771	NA	unC
62	unpredictable	a	predictable	a	432	425	431	425	55	M	unNeg	un	y	n	1	0.1081803168	1.2652394134	A	V	0.057440377	p	C	0.0902101808	10.2747352493	prefix	5	5	13	N	N	N	4104	3210	s	u	s	u	3210	4104	NA	unC
75	unable	a	able	a	1803	34305	1802	34282	221	M	unNeg	un	y	n	1	0.0416724465	0.3528515345	A	V	0.078227224	ei	V	0.1045466641	14.1702657086	prefix	3	3	5	N	N	N	112674	17024	u	p	d	p	17024	112674	NA	unV
80	unheard	a	heard	a	237	30969	237	0	72	M	unNeg	un	y	n	1	0.0495589998	0.500625	a	V	0.0622535	h	C	0.2066442982	9.9875156055	prefix	2	2	5	N	N	N	99489	1208	d	p	d	p	1208	0	NA	unC
96	unemployment	n	employment	n	3553	1394	3553	1394	18	M	unNeg	un	y	n	1	0.0506636026	0.4608082081	a	V	0.050663603	@	V	0.0627972602	17.3608018667	prefix	4	4	8	C	N	N	14755	10839	s	u	s	u	10861	14810	NA	unV
97	unemployed	a	employed	a	911	677	913	23	43	P	unNeg	un	y	n	1	0.0665548337	1.0067570528	a	V	0.066554834	I	V	0.0422766204	6.9530180894	prefix	3	3	7	C	N	N	11577	3900	s	u	s	u	3900	363	NA	unV
102	undecided	a	decided	a	608	12348	610	27	229	M	unNeg	un	y	n	1	0.0375552242	0.64	V	V	0.143613578	d	C	0.0406335213	14.0625	prefix	4	4	9	N	N	N	54516	1558	s	u	s	u	1558	275	NA	unC
111	unconventional	a	conventional	a	262	1314	261	1314	71	M	unNeg	un	y	n	1	0.068476004	0.91	V	V	0.124736496	k	C	0.082770096	14.2857142857	prefix	5	5	13	N	N	N	14116	1654	s	u	s	u	1647	14116	NA	unC
126	undisciplined	a	disciplined	a	55	463	55	210	79	M	unNeg	un	y	n	1	0.079454656	0.8535551147	V	V	0.113722067	d	C	0.0458572531	12.8872755964	prefix	5	4	11	N	N	N	2454	319	NA	NA	d	p	319	1399	NA	unC
158	unusual	a	usual	a	4193	2180	4192	1280	55	M	unNeg	un	y	n	1	0.1064591414	0.5	@	V	0.0196875	j	C	0.0707046358	16	prefix	3	3	8	N	N	N	20408	18213	u	p	d	p	18213	15529	NA	unV
163	untouchable	a	touchable	a	86	11	86	11	38	E	unNeg	un	y	n	1	0.0418720649	0.609375	V	V	0.083145396	t	C	0.0961366604	14.7692307692	prefix	4	4	9	N	N	N	84	470	d	p	d	p	470	76	NA	unC
172	undefeated	a	defeated	a	88	1131	88	136	260	M	unNeg	un	y	n	1	0.0376901254	0.54	V	V	0.1089375	d	C	0.0384402346	16.6666666667	prefix	4	4	9	N	N	N	6641	823	NA	NA	s	u	823	1571	NA	unC
173	unfortunate	a	fortunate	a	1534	1096	1535	1093	261	M	unNeg	un	y	n	1	0.0435194248	0.565344053	V	V	0.062080961	f	C	0.090944439	19.4571782298	prefix	3	4	11	N	N	N	4652	5243	u	p	d	p	5243	4652	NA	unC
185	unfairness	n	fairness	n	109	1186	113	1186	23	M	unNeg	un	y	n	1	0.0983786929	0.97575	V	V	0.143832837	f	C	0.1373540813	8.1988214194	prefix	3	3	8	N	N	N	3888	492	NA	NA	d	p	498	3897	NA	unC
205	unduly	adv	duly	adv	79	87	79	87	268	M	unNeg	un	y	n	1	0.0943654896	0.8625	V	V	0.11057201	d	C	0.0450236495	6.9565217391	prefix	3	3	6	N	N	N	782	725	d	p	d	p	725	780	NA	unC
206	unhealthy	a	healthy	a	268	4158	268	4695	269	M	unNeg	un	y	n	1	0.0512667059	0.4544448305	V	V	0.070268694	h	C	0.0504359735	15.4034098961	prefix	3	3	7	N	N	N	26026	1771	u	p	d	p	1771	29390	NA	unC
207	unacceptable	a	acceptable	a	929	1398	927	1397	269	M	unNeg	un	y	n	1	0.0226218049	0.583458596	V	V	0.069911791	e	V	0.0559749981	20.5670120926	prefix	5	5	12	N	N	N	9354	3316	s	u	s	u	3316	9354	NA	unV
210	uninfluenced	a	influenced	a	1	787	1	0	271	M	unNeg	un	y	n	1	0.0502344122	0.8610880227	V	V	0.067514229	I	V	0.1061561879	12.7745360636	prefix	4	4	11	N	N	N	9282	32	NA	NA	d	p	32	0	NA	unV
240	unemployment	n	employment	n	3553	1394	3553	1394	62	M	unNeg	un	y	n	1	0.02881875	0.5996875	A	V	0.05653125	@	V	0.057471934	16.6753517457	prefix	4	4	10	N	N	N	14755	10839	s	u	s	u	10861	14810	NA	unV
243	unread	a	read	a	4	19577	4	0	28	M	unNeg	un	y	n	1	0.0224662698	0.4851625	V	V	0.085006944	r	C	0.1360212302	8.2446602942	prefix	2	2	4	N	N	N	88711	179	s	p	d	p	179	0	NA	unC
247	unaccustomed	a	accustomed	a	32	409	32	188	280	M	unNeg	un	y	n	1	0.0560676016	0.6323442308	V	V	0.071079261	@	V	0.0493223684	14.23275419	prefix	4	4	9	N	N	N	4495	518	s	u	s	u	518	2070	NA	unV
254	uncontrollable	a	controllable	a	133	35	133	35	35	P	unNeg	un	y	n	1	0.0422428571	0.7873125	@	V	0.076382143	k	C	0.0516666667	15.2417242201	prefix	5	4	12	N	N	N	471	898	s	u	s	u	898	471	NA	unC
257	uneven	a	even	a	94	89021	94	175	69	M	unNeg	un	y	n	1	0.052625	0.5128697917	A	V	0.119703125	i	V	0.13525	11.6988758112	prefix	3	3	6	N	N	N	480901	2319	d	p	d	p	2319	1241	NA	unV
259	unoccupied	a	occupied	a	26	1044	26	448	284	M	unNeg	un	y	n	1	0.0402888889	0.7163427419	I	V	0.080917742	Q	V	0.1133444444	9.7718586233	prefix	4	4	7	N	N	N	8330	409	d	p	d	p	409	1747	NA	unV
261	unemployment	n	employment	n	3553	1394	3553	1394	81	M	unNeg	un	y	n	1	0.03275	0.6664375	V	V	0.10225	I	V	0.0227625	15.0051580231	prefix	4	4	10	N	N	N	14755	10839	s	u	s	u	10861	14810	NA	unV
