"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","Environment2","StressPattern"
"759",5758,"dissident","participant_1A_Experiment_2",1504,"participant_1_A_154.TextGrid","N","N","Accented","Viktoria",154,0.608800031227932,3,8,0.119604619625628,"I","V",0.0695369417608314,"@","V",0.0316186696900984,0.148352481733434,0.0795320423422372,7.72800000000007,"NoGlottalStop",0,13.1406037937683,0.189141561386459,0.403541779779204,0.205258251448728,0.608800031227932,0.189141561386459,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,3,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.371923110089106,"no","s","ss",4,NA,119.604619625628,"pause","pause",1.16459627329191,"HighFreq","sV-unstressed","primary-unstressed"
"760",5759,"dissident","participant_7A_Experiment_2",4159,"participant_7_A_64.TextGrid","N","N","Accented","Mandy",64,0.416572848611392,3,7,0.102536479751976,"I","V",0.0302843819260283,"@","V",0.0612342529604435,0.0397357303757586,0.017942473363125,3.12226454589188,"NoGlottalStop",0,16.8037835959157,0.132820861678004,0.246021352985639,0.170551495625753,0.416572848611392,0.132820861678004,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,4,622.76,704.26,23,"male","British English","no","Oxford. England","None","no","Life Sciences. Year 3","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.184787100025195,"no","s","ss",4,NA,102.536479751976,"pause","pause",2.88252320318012,"HighFreq","sV-unstressed","primary-unstressed"
"761",5760,"dissident","participant_5B_Experiment_2",3543,"participant_5_B_87.TextGrid","N","N","Unaccented","Mandy",87,0.455743923300314,3,8,0.105756565351921,"I","V",0.0404093780369288,"@","V",0.0349406079273287,0.100695796267225,0.0402491300056638,4.48000000000002,"NoGlottalStop",0,17.5537173201723,0.14616594338885,0.286088750886521,0.169655172413793,0.455743923300314,0.14616594338885,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,4,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","accented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.251148142959193,"no","s","ss",4,NA,105.756565351921,"pause","pause",0.892857142857139,"HighFreq","sV-unstressed","primary-unstressed"
"762",5761,"dissident","participant_3A_Experiment_2",2502,"participant_3_A_84.TextGrid","N","N","Accented","Sonia",84,0.616314768173632,3,8,0.113563760220547,"I","V",0.0873302080334211,"I","V",0.0474918328913487,0.121923086405685,0,3.44000000000005,"NoGlottalStop",0,12.9803801776598,0.200893968253968,0.397918735061592,0.21839603311204,0.616314768173632,0.200893968253968,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,4,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","accented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.350426902170243,"no","s","ss",4,NA,113.563760220547,"pause","no pause",1.1627906976744,"HighFreq","sV-unstressed","primary-unstressed"
"763",5762,"dissident","participant_1B_Experiment_2",1709,"participant_1_B_153.TextGrid","N","N","Accented","Mandy",153,0.545002021123236,3,8,0.102866666666666,"I","V",0.0515126606198035,"@","V",0.0755576332858729,0.0958933465476424,0.0981668646294493,4.35599999999999,"NoGlottalStop",0,14.678844646323,0.15437932728647,0.373058179462261,0.171943841660974,0.545002021123236,0.15437932728647,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,3,652.27,805.45,21,"female","British English","no","Cambridge (0-3). Bristol (3-5). Felixstowe (5-7). Bradford (7-16). Abingdon (16 onwards)","Basic French","no","3rd year Materials Science","Cambridge","no","no","no","no","no","accented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.297500546176388,"no","s","ss",4,NA,102.866666666666,"pause","pause",0.918273645546375,"HighFreq","sV-unstressed","primary-unstressed"
"764",5763,"dissident","participant_8B_Experiment_2",4631,"participant_8_B_144.TextGrid","N","N","Accented","Mandy",144,0.488041886733989,3,8,0.114912250920981,"I","V",0.0474611820220723,"@","V",0.0570505117189866,0.0652627561012658,0,10.4360000000001,"NoGlottalStop",0,16.3920356376305,0.162373432943054,0.296885698703833,0.191156188030156,0.488041886733989,0.162373432943054,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,3,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","unaccented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.239835186984847,"no","s","ss",4,NA,114.912250920981,"pause","no pause",0.862399386738206,"HighFreq","sV-unstressed","primary-unstressed"
"765",5764,"dissident","participant_12A_Experiment_2",900,"participant_12_A_188.TextGrid","N","N","Accented","Viktoria",188,0.484980729365453,3,8,0.132943187281166,"I","V",0.0512079260422118,"@","V",0.0489271733987182,0.0670773494583019,0,6.84400000000005,"NoGlottalStop",0,16.4955007809633,0.184151113323378,0.28095375814336,0.204026971222093,0.484980729365453,0.184151113323378,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,3,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","unaccented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.232026584744642,"no","s","ss",4,NA,132.943187281166,"pause","no pause",1.31502045587375,"HighFreq","sV-unstressed","primary-unstressed"
"766",5765,"dissident","participant_5A_Experiment_2",3313,"participant_5_A_58.TextGrid","N","N","Accented","Viktoria",58,0.522170068027211,3,8,0.119497848895671,"I","V",0.0311441576456155,"@","V",0.0492839858336849,0.0559630852340938,0.0602743764172331,4.04400000000004,"NoGlottalStop",0,15.3206790083247,0.150642006541287,0.321466822460399,0.200703245566812,0.522170068027211,0.150642006541287,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,1,731.92,833.23,27,"male","British English","no","Taunton. Somerset. UK (South West)","None","no","Psychological and Behavioural Sciences (1st Year)","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.272182836626714,"no","s","ss",4,NA,119.497848895671,"pause","pause",2.22551928783381,"HighFreq","sV-unstressed","primary-unstressed"
"767",5766,"dissident","participant_2A_Experiment_2",2004,"participant_2_A_272.TextGrid","N","N","Accented","Mandy",272,0.4983804188342,3,7,0.109305625593394,"I","V",0.0757236687950114,"I","V",0.0521684527692354,0.126470006184292,0.0863006931167529,3.60800000000017,"NoGlottalStop",0,14.0454956404071,0.185029294388406,0.290782431694139,0.207597987140062,0.4983804188342,0.185029294388406,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,2,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","accented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.238613978924903,"no","s","ss",4,NA,109.305625593394,"pause","pause",1.10864745011081,"HighFreq","sV-unstressed","primary-unstressed"
"768",5767,"dissident","participant_4B_Experiment_2",2951,"participant_4_B_143.TextGrid","N","N","Unaccented","Mandy",143,0.802623786728095,3,8,0.120161008563102,"I","V",0.0754591496904404,"I","V",0.06661784937647,0.161199630991113,0.148181741832536,3.952,"NoGlottalStop",0,9.96730988077502,0.195620158253542,0.590649545471658,0.211974241256437,0.802623786728095,0.195620158253542,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,4,508.88,607.82,19,"female","British English","no","North London","Basic French","Some - I studied it for GCSE","Natural Sciences (Biological). 2nd year","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.524031696095188,"no","s","ss",4,NA,120.161008563102,"pause","pause",2.27732793522267,"HighFreq","sV-unstressed","primary-unstressed"
"769",5768,"dissident","participant_6A_Experiment_2",3699,"participant_6_A_314.TextGrid","N","N","Unaccented","Simon",314,0.679360433828704,3,8,0.12677708439806,"I","V",0.0610962441477612,"@","V",0.0298467172813677,0.11470788355673,0.942390289449113,7.33199999999943,"NoGlottalStop",0,11.7757814580311,0.187873328545821,0.469498068731039,0.209862365097666,0.679360433828704,0.187873328545821,"sV","dis",382,1160,205,"sident",676,1,3,"primary","unstressed","simplex",NA,4,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","unaccented","Experiment_2",5.94542060860658,0,6.51619307604296,676,6.51619307604296,NA,NA,NA,0.439651351449671,"no","s","ss",4,NA,126.77708439806,"pause","pause",1.22749590834707,"HighFreq","sV-unstressed","primary-unstressed"
"770",5769,"dissimilar","participant_1A_Experiment_2",1517,"participant_1_A_17.TextGrid","N","N","Unaccented","Viktoria",17,0.827616046418568,4,9,0.186030400341711,"I","V",0.0738176814935185,"I","V",0.075283059105995,0.180389739229025,0.19739718109466,5.56399999999999,"NoGlottalStop",0,10.8746079041685,0.25984808183523,0.547654434322749,0.279961612095819,0.827616046418568,0.25984808183523,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",2,698.32,820.71,25,"female","British English","no","England","Mandarin. basic ","no","MA Dramatherapy year 2","Anglia Ruskin","no","no","no","no","no","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.329068494064293,"yes","s","ss",1,"word",186.030400341711,"pause","pause",0.718907260963337,"HighFreq","s#sV-stressed","unstressed-primary"
"771",5770,"dissimilar","participant_2B_Experiment_2",2296,"participant_2_B_94.TextGrid","N","N","Unaccented","Mandy",94,0.688435284166576,4,8,0.157915598111737,"I","V",0.0333617021191082,"I","V",0.0577307562545353,0.301452593808916,0.167005040111283,3.26400000000001,"NoGlottalStop",0,11.6205548785676,0.191277300230845,0.470847740261542,0.217587543905035,0.688435284166576,0.191277300230845,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,651.89,768.76,20,"female","British English","no","England","Japanese. basic.  French. basic","no","English Language and Linguistics. 2nd year","Anglia Ruskin","2 years","Yes","Yes","Yes","Yes","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.287305311122057,"yes","s","ss",1,"word",157.915598111737,"pause","pause",1.22549019607843,"HighFreq","s#sV-stressed","unstressed-primary"
"772",5771,"dissimilar","participant_9A_Experiment_2",4998,"participant_9_A_70.TextGrid","N","N","Accented","Simon",70,0.476037227039145,3,7,0.115281451891423,"I","V",0.0486588590507679,"I","V",0.0717436661381341,0.668092188518842,0,9.74800000000005,"NoGlottalStop",0,14.7047323242734,0.163940310942191,0.297468016180422,0.178569210858723,0.476037227039145,0.163940310942191,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,677.58,776.81,20,"female","British English ","no","Maidenhead. Berksire. Uk","None ","no","English Langaueg and Linguistics - Year 2","Anglia Ruskin ","Yes two years ","Yes ","Yes","Yes","Yes","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.161505531505532,"yes","s","ss",1,"word",115.281451891423,"pause","no pause",0.923266311038157,"HighFreq","s#sV-stressed","unstressed-primary"
"773",5772,"dissimilar","participant_6B_Experiment_2",3823,"participant_6_B_181.TextGrid","N","N","Accented","Mandy",181,0.577220602526725,4,8,0.124948345052307,"I","V",0.0457352528312915,"{","V",0.0601092970521542,0.0753502141597373,0,8.72400000000016,"NoGlottalStop",0,13.8595191595394,0.170683597883598,0.375402461937155,0.20181814058957,0.577220602526725,0.170683597883598,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,680.66,792.64,33,"male","British English","no","England. South East","None","no","Fine Art. Second Year","Anglia Ruskin","no","no","no","no","no","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.206554073288767,"yes","s","ss",1,"word",124.948345052307,"pause","no pause",1.03163686382392,"HighFreq","s#sV-stressed","unstressed-primary"
"774",5773,"dissimilar","participant_10B_Experiment_2",237,"participant_10_B_136.TextGrid","N","N","Accented","Sonia",136,0.560812547241119,4,9,0.137716097373694,"I","V",0.0483318494151268,"I","V",0.0494097352005516,0.0609906777525824,0,4.17200000000003,"NoGlottalStop",0,16.0481430814537,0.186047946788821,0.333248839218227,0.227563708022892,0.560812547241119,0.186047946788821,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,627.46,777.21,19,"female","British English","no","North-West London","German (proficient). French (proficient). Spanish (basic/medium proficient)","no","MML (French and German)- Second Year","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.182211640211641,"yes","s","ss",1,"word",137.716097373694,"pause","no pause",2.15723873441993,"HighFreq","s#sV-stressed","unstressed-primary"
"775",5774,"dissimilar","participant_13A_Experiment_2",1452,"participant_13_A_87.TextGrid","N","N","Accented","Viktoria",87,0.633903575494895,4,9,0.131579080642598,"I","V",0.0655209073736556,"I","V",0.0723018675603559,0.0799217584931871,0,4.50400000000002,"NoGlottalStop",0,14.1977429185087,0.197099988016254,0.422487317235319,0.211416258259576,0.633903575494895,0.197099988016254,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,752.18,872.99,19,"male","British English","no","South Devon","French proficient and Spanish medium proficient","no","Linguistics 1st year","University of Cambridge","Yes. for around 4 weeks","Yes","Yes","no","no","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.225479600169998,"yes","s","ss",1,"word",131.579080642598,"pause","no pause",0.888099467140316,"HighFreq","s#sV-stressed","unstressed-primary"
"776",5775,"dissimilar","participant_8B_Experiment_2",4789,"participant_8_B_7.TextGrid","N","N","Accented","Mandy",7,0.616808178638687,3,8,0.168264491400797,"I","V",0.041859671857007,"I","V",0.0318395827788907,1.43043915343915,0,10.984,"NoGlottalStop",0,12.9699966327558,0.210124163257804,0.357284515409955,0.259523663228732,0.616808178638687,0.210124163257804,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,731.43,938.66,31,"female","British English","no","Cambridge UK","Basic Japanese","no","English Language and English Language Teaching. Year 2","Anglia Ruskin University Cambridge","Year 1 at ARU","Years 1 and 2 ARU","Years 1 and 2 ARU","Year 1 ARU","Year 1 ARU","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.28905950139001,"yes","s","ss",1,"word",168.264491400797,"pause","no pause",0.364166059723234,"HighFreq","s#sV-stressed","unstressed-primary"
"777",5776,"dissimilar","participant_5A_Experiment_2",3218,"participant_5_A_214.TextGrid","N","N","Accented","Mandy",214,0.551434240362812,3,7,0.162314422161361,"I","V",0.0468018173452953,"@","V",0.0557319074816069,0.0491750700280109,0,5.00800000000027,"NoGlottalStop",0,12.6941700163457,0.209116239506657,0.313182554407044,0.238251685955768,0.551434240362812,0.209116239506657,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,731.92,833.23,27,"male","British English","no","Taunton. Somerset. UK (South West)","None","no","Psychological and Behavioural Sciences (1st Year)","University of Cambridge","no","no","no","no","no","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.18495842781557,"yes","s","ss",1,"word",162.314422161361,"pause","no pause",1.79712460063888,"HighFreq","s#sV-stressed","unstressed-primary"
"778",5777,"dissimilar","participant_5B_Experiment_2",3466,"participant_5_B_293.TextGrid","N","N","Accented","Mandy",293,0.740935906335323,4,8,0.205108413480334,"I","V",0.0567391909013849,"@","V",0.0476024727351259,0.083318061918645,0.102808983911025,3.47200000000021,"NoGlottalStop",0,10.7971552351513,0.261847604381719,0.454654195011338,0.286281711323985,0.740935906335323,0.261847604381719,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,868.83,1043.44,20,"male","British English","no","Leeds","None","I know a few words and phrases. I have never studied it","English Language and English Language Teaching. 2nd year","Anglia Ruskin University","Yes. 1 year","Yes","Yes","Yes","Yes","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.2646824101069,"yes","s","ss",1,"word",205.108413480334,"pause","pause",1.15207373271882,"HighFreq","s#sV-stressed","unstressed-primary"
"779",5778,"dissimilar","participant_12B_Experiment_2",1122,"participant_12_B_219.TextGrid","N","N","Unaccented","Viktoria",219,0.472903879500518,3,8,0.107295681255759,"I","V",0.0433870370370373,"I","V",0.0411472383275329,0.0522898822146942,0,4.48399999999992,"NoGlottalStop",0,16.9167569706758,0.150682718292797,0.309295773103762,0.163608106396756,0.472903879500518,0.150682718292797,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,770.28,931.2,20,"male","British English","no","Coventry. West Midlands. England.","Japanese - Basic (<N5).","no","English Language and English Language Teaching - Year 2","Anglia Ruskin University","Yes - 1 Year. still in progress.","Yes.","Yes.","Yes.","Yes.","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.19103348005869,"yes","s","ss",1,"word",107.295681255759,"pause","no pause",2.00713648528103,"HighFreq","s#sV-stressed","unstressed-primary"
"780",5779,"dissimilar","participant_3A_Experiment_2",2374,"participant_3_A_201.TextGrid","N","N","Unaccented","Viktoria",201,0.562215037261207,4,9,0.0985121864480778,"I","V",0.0863763627882472,"I","V",0.0543451263921004,0.088682722130998,0,3.88800000000003,"NoGlottalStop",0,16.0081097151775,0.184888549236325,0.356594828860387,0.20562020840082,0.562215037261207,0.184888549236325,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",2,847.3,962.52,20,"female","British English","no","Kent. England","Portuguese (basic)","no","Second year. Psychological and Behavioural Sciences","University of Cambridge","no","no","no","no","no","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.168687974262095,"yes","s","ss",1,"word",98.5121864480778,"pause","no pause",1.02880658436213,"HighFreq","s#sV-stressed","unstressed-primary"
"781",5780,"dissimilar","participant_8A_Experiment_2",4554,"participant_8_A_34.TextGrid","N","N","Accented","Sonia",34,0.588654033041788,4,8,0.12931780594479,"I","V",0.0464663700662415,"I","V",0.0418393305694895,0.0485811467444122,0,3.36800000000002,"NoGlottalStop",0,13.5903256428247,0.175784176011031,0.377128519838271,0.211525513203517,0.588654033041788,0.175784176011031,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,834.92,1022.03,21,"male","British English","no","London. then Oxfordshire","French (proficient). Arabic (proficient). Farsi (medium proficient)","Yes. I studied Latin for 8 years. proficient.","Middle Eastern Studies. 4th year","University of Cambridge","no","I went to a few lectures on phonetics in my first year of university.","The above lecture also covered phonology.","no","no","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.218074182053774,"yes","s","ss",1,"word",129.31780594479,"pause","no pause",2.67220902612825,"HighFreq","s#sV-stressed","unstressed-primary"
"782",5781,"dissimilar","participant_4A_Experiment_2",2740,"participant_4_A_136.TextGrid","N","N","Unaccented","Viktoria",136,0.554590166816081,4,9,0.168428173747238,"I","V",0.0560449195551236,"I","V",0.0425646508275488,0.0660442213562877,0,5.7225448482061,"NoGlottalStop",0,16.2281997383208,0.224473093302362,0.303574367542442,0.251015799273639,0.554590166816081,0.224473093302362,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",2,871.8,996.91,19,"female","British English","no","Wells-next-the-sea. Norfolk. UK","None","no","2nd Year Meida Studies","Anglia Ruskin University ","no","no","no","no","no","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.158046028692994,"yes","s","ss",1,"word",168.428173747238,"pause","no pause",1.57272686169009,"HighFreq","s#sV-stressed","unstressed-primary"
"783",5782,"dissimilar","participant_12A_Experiment_2",1002,"participant_12_A_335.TextGrid","N","N","Accented","Sonia",335,0.821545826183653,4,8,0.217164069334781,"I","V",0.0735489171253318,"I","V",0.0638468110615893,0.100967922228713,0.0774438260152546,3.76800000000003,"NoGlottalStop",0,9.73774042181262,0.290712986460113,0.510230347102268,0.311315479081385,0.821545826183653,0.290712986460113,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,972.92,1298.44,31,"male","British English","no","Cambridge. UK","Japanese (basic/functional). French (GCSE). German (GCSE)","Yes. I did Latin GCSE. (That was for three years at secondary school.)","I studied Pure Mathematics.","I studied at Warwick.","Yes. I did a CELTA English-teaching qualification. which has a large component on phonetics. etc. I continue to build on that as I teach EFL.","no","no","no","no","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.306101023618588,"yes","s","ss",1,"word",217.164069334781,"pause","pause",1.06157112526538,"HighFreq","s#sV-stressed","unstressed-primary"
"784",5783,"dissimilar","participant_9B_Experiment_2",5067,"participant_9_B_174.TextGrid","N","N","Accented","Simon",174,0.557628896676515,4,8,0.136191372740794,"I","V",0.0629183741389869,"I","V",0.0473968740667003,0.268708917031899,0.176320231796422,5.64800000000014,"NoGlottalStop",0,14.3464588145992,0.199109746879781,0.344501656127673,0.213127240548843,0.557628896676515,0.199109746879781,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,883.15,1000.88,18,"male","British English","no","Southend. Colchester","None","no","Computer Science Year 1","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.188653313177123,"yes","s","ss",1,"word",136.191372740794,"pause","pause",0.708215297450407,"HighFreq","s#sV-stressed","unstressed-primary"
"785",5784,"dissimilar","participant_6A_Experiment_2",3700,"participant_6_A_317.TextGrid","N","N","Unaccented","Simon",317,0.651847416468023,4,8,0.14526676357395,"I","V",0.0348363862836887,"I","V",0.0513097796105317,0.357387999260237,0.180928486089777,5.92399999999952,"NoGlottalStop",0,12.2728107803929,0.180103149857639,0.447629177911496,0.204218238556527,0.651847416468023,0.180103149857639,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,629.12,784.73,20,"male","British English","no","Birmingham. UK","Japanese - medium proficient. Dutch - basic. German - medium proficient","no","Abnormal and Clinical Psychology - Year 2","Anglia Ruskin University","no","no","no","no","no","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.269440727355239,"yes","s","ss",1,"word",145.26676357395,"pause","pause",0.675219446320109,"HighFreq","s#sV-stressed","unstressed-primary"
"786",5785,"dissimilar","participant_2A_Experiment_2",2040,"participant_2_A_331.TextGrid","N","N","Unaccented","Mandy",331,0.458660143199441,3,7,0.114167944808339,"I","V",0.055086553789677,"@","V",0.0445855303397207,0.0535446760042262,0,4.23599999999988,"NoGlottalStop",0,15.2618449712474,0.169254498598016,0.265823416215122,0.192836726984319,0.458660143199441,0.169254498598016,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,751.58,838.84,21,"male","British English","no","Nantwich. Cheshire","None","no","Foundation Gaming Technology BS/c 1st Year","Anglia Ruskin University","Yes 1 Year","no","no","no","no","unaccented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.130603345280765,"yes","s","ss",1,"word",114.167944808339,"pause","no pause",2.12464589235134,"HighFreq","s#sV-stressed","unstressed-primary"
"787",5786,"dissimilar","participant_10A_Experiment_2",190,"participant_10_A_67.TextGrid","N","N","Unaccented","Viktoria",67,0.66589997304283,4,9,0.175603398218241,"@","V",0.0443866736725846,"@","V",0.0234625781750486,0.119648023933738,0.117210884353741,8.06399999999996,"NoGlottalStop",0,13.5155434214459,0.219990071890826,0.423961842208147,0.241938130834683,0.66589997304283,0.219990071890826,"s#sV","dis",278,615,35,"similar",278,18284,4,"unstressed","primary","transparent","word",1,690.83,785.84,25,"female","British English","no","Surrey. England","None","no","English Language & Linguistics - Second Year","Anglia Ruskin University","Yes - one year","Yes","Yes","Yes","Yes","accented","Experiment_2",5.62762111369064,9.81378163945164,5.62762111369064,0.0152045504266025,-4.186160525761,"similar",NA,NA,0.273236816093958,"yes","s","ss",1,"word",175.603398218241,"pause","pause",0.496031746031749,"HighFreq","s#sV-stressed","unstressed-primary"
